Site,Year,Season,SurveyType,TideZone,Transect,Quad,Species,Density
CapeFoulwind,2006,Summer,Quads_All_species,High,1,4,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,Mid,2,2,Diloma bicanaliculata,3.58028749967872
CapeFoulwind,2006,Summer,Quads_All_species,High,1,1,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,High,1,4,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,Mid,2,2,Diloma bicanaliculata,5.86202512900765
CapeFoulwind,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,Mid,1,1,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,Mid,1,3,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,High,2,2,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,Mid,1,1,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,Mid,2,4,Diloma bicanaliculata,3.34725103520259
CapeFoulwind,2005,Winter,Quads_All_species,High,1,2,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,High,1,4,Diloma bicanaliculata,2.99304457645099
CapeFoulwind,2005,Winter,Quads_All_species,Mid,2,4,Diloma bicanaliculata,5.54593553871802
CapeFoulwind,2006,Winter,Quads_All_species,High,2,1,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,Mid,2,5,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,Mid,2,5,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,High,2,5,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,2,Diloma bicanaliculata,8.70285269152674
CapeFoulwind,2005,Winter,Quads_All_species,High,1,1,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Diloma bicanaliculata,14.7313912747197
CapeFoulwind,2006,Winter,Quads_All_species,Mid,2,3,Diloma bicanaliculata,8.614498857095
CapeFoulwind,2005,Winter,Quads_All_species,Mid,2,3,Diloma bicanaliculata,9.42809041582063
CapeFoulwind,2006,Winter,Quads_All_species,High,1,3,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Diloma bicanaliculata,7.49252218475812
CapeFoulwind,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,High,1,2,Diloma bicanaliculata,3.19596285282055
CapeFoulwind,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,High,2,5,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,High,1,2,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,High,2,4,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,Mid,2,1,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,Diloma bicanaliculata,2.97729171025915
CapeFoulwind,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,High,2,3,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,High,2,5,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,High,1,5,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,High,1,5,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,High,2,3,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,High,1,3,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,High,1,5,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Diloma bicanaliculata,9.86660624911462
CapeFoulwind,2005,Winter,Quads_All_species,High,2,2,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,Mid,1,2,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,High,2,3,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,High,2,4,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Diloma bicanaliculata,3.62618862146947
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Diloma bicanaliculata,3.74626109237906
CapeFoulwind,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Diloma bicanaliculata,13.864838846795
CapeFoulwind,2006,Summer,Quads_All_species,High,2,4,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Diloma bicanaliculata,10.7408624990362
CapeFoulwind,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Diloma bicanaliculata,3.47046272974993
CapeFoulwind,2006,Winter,Quads_All_species,Mid,1,3,Diloma bicanaliculata,0
CapeFoulwind,2006,Summer,Quads_All_species,High,2,2,Diloma bicanaliculata,0
CapeFoulwind,2006,Winter,Quads_All_species,Mid,1,4,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,High,2,1,Diloma bicanaliculata,0
CapeFoulwind,2005,Winter,Quads_All_species,High,1,3,Diloma bicanaliculata,3.62618862146947
JacksonHead,2006,Winter,Quads_All_species,Mid,2,5,Diloma bicanaliculata,3.05775905377967
JacksonHead,2006,Winter,Quads_All_species,High,1,3,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,High,2,4,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,High,2,1,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,High,2,2,Diloma bicanaliculata,6.3560160106656
JacksonHead,2006,Winter,Quads_All_species,High,1,1,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,Mid,2,2,Diloma bicanaliculata,3.2510656606278
JacksonHead,2006,Summer,Quads_All_species,High,1,4,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,Mid,1,1,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,Mid,1,5,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,Mid,2,3,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,Mid,1,4,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,High,1,2,Diloma bicanaliculata,2.64338983621139
JacksonHead,2006,Summer,Quads_All_species,Mid,1,3,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,Mid,2,1,Diloma bicanaliculata,3.51357406800769
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,4,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,High,1,5,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,2,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,2,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,Mid,1,5,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,High,2,3,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,High,1,3,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,Mid,1,2,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,1,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,Mid,2,3,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,1,Diloma bicanaliculata,2.58303847008784
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,Mid,1,4,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,High,2,4,Diloma bicanaliculata,3.12533383949855
JacksonHead,2006,Summer,Quads_All_species,High,2,5,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,High,2,5,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,High,1,5,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,Mid,1,2,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,High,1,2,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,High,4,1,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,High,1,4,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,Mid,1,1,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,High,4,5,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,High,2,3,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,5,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,Mid,2,2,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,5,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,Mid,2,4,Diloma bicanaliculata,9.92430570086383
JacksonHead,2006,Summer,Quads_All_species,Mid,2,5,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,High,1,1,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,High,2,2,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,3,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,High,4,4,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,High,4,2,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,Mid,1,3,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,4,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,High,4,3,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,Mid,2,1,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_All_species,High,2,1,Diloma bicanaliculata,0
JacksonHead,2006,Summer,Quads_All_species,Mid,2,4,Diloma bicanaliculata,0
JacksonHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,4,3,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,Mid,1,2,Diloma bicanaliculata,21.2132034355964
OkahuPoint,2006,Winter,Quads_All_species,High,2,5,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,Mid,2,1,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,Mid,1,2,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,High,1,1,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,Mid,1,3,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,High,2,2,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,Mid,2,5,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,Mid,1,4,Diloma bicanaliculata,9.80957384305037
OkahuPoint,2006,Summer,Quads_All_species,Mid,2,4,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,Mid,2,1,Diloma bicanaliculata,3.12533383949855
OkahuPoint,2006,Winter,Quads_All_species,Mid,1,3,Diloma bicanaliculata,3.16025377066613
OkahuPoint,2006,Winter,Quads_All_species,High,2,3,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,High,2,2,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,Mid,2,4,Diloma bicanaliculata,3.14269680527354
OkahuPoint,2006,Winter,Quads_All_species,High,1,3,Diloma bicanaliculata,2.97729171025915
OkahuPoint,2006,Summer,Quads_All_species,High,2,5,Diloma bicanaliculata,6.21632335109053
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,4,5,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,4,4,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,4,1,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,Mid,2,2,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,High,1,4,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,Mid,2,2,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,High,1,1,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,High,1,3,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,Mid,1,5,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,High,1,4,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,4,4,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,High,2,4,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,Mid,1,5,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,High,2,1,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,4,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,4,5,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,High,1,2,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,High,2,3,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,5,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,Mid,2,3,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,High,1,5,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,2,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,4,3,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,High,2,1,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,4,2,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,4,3,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,3,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,Mid,1,1,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,High,1,2,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,Mid,2,3,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_All_species,Mid,1,1,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,High,1,5,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,High,2,4,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,Mid,2,5,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,4,2,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,4,1,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_All_species,Mid,1,4,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Diloma bicanaliculata,0
OkahuPoint,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Diloma bicanaliculata,0
OkahuPoint,2006,Winter,Quads_Large_&_Rare_species_only,High,4,1,Diloma bicanaliculata,0
PaiaPoint,2006,Summer,Quads_All_species,Mid,2,3,Diloma bicanaliculata,0
PaiaPoint,2005,Winter,Quads_All_species,Mid,1,3,Diloma bicanaliculata,0
PaiaPoint,2005,Winter,Quads_All_species,Mid,2,3,Diloma bicanaliculata,0
PaiaPoint,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Diloma bicanaliculata,0
PaiaPoint,2006,Winter,Quads_All_species,High,1,5,Diloma bicanaliculata,0
PaiaPoint,2006,Summer,Quads_All_species,Mid,2,4,Diloma bicanaliculata,0
PaiaPoint,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Diloma bicanaliculata,0
