published_data.originalid,published_data.originaltraitname,published_data.originaltraitdef,published_data.standardisedtraitname,published_data.standardisedtraitdef,published_data.originaltraitvalue,published_data.originaltraitunit,published_data.originalerrorpos,published_data.originalerrorneg,published_data.originalerrorunit,published_data.standardisedtraitvalue,published_data.standardisedtraitunit,published_data.standardisederrorpos,published_data.standardisederrorneg,published_data.standardisederrorunit,published_data.replicates,published_data.habitat,published_data.labfield,published_data.arenavalue,published_data.arenaunit,published_data.arenavaluesi,published_data.arenaunitsi,published_data.ambienttemp,published_data.ambienttempmethod,published_data.ambienttempunit,published_data.ambientlight,published_data.ambientlightunit,published_data.secondstressor,published_data.secondstressordef,published_data.secondstressorvalue,published_data.secondstressorunit,published_data.timestart,published_data.timeend,published_data.totalobstimevalue,published_data.totalobstimeunit,published_data.totalobstimevaluesi,published_data.totalobstimeunitsi,published_data.totalobstimenotes,published_data.resrepvalue,published_data.resrepunit,published_data.resrepvaluesi,published_data.resrepunitsi,published_data.locationtext,published_data.locationtype,published_data.originallocationdate,published_data.locationdate,published_data.locationdateprecision,published_data.coordinatetype,published_data.latitude,published_data.longitude,published_data.interactor1,published_data.interactor1common,published_data.interactor1wholepart,published_data.interactor1wholeparttype,published_data.interactor1number,published_data.interactor1kingdom,published_data.interactor1phylum,published_data.interactor1class,published_data.interactor1order,published_data.interactor1family,published_data.interactor1genus,published_data.interactor1species,published_data.interactor1stage,published_data.interactor1temp,published_data.interactor1tempunit,published_data.interactor1tempmethod,published_data.interactor1growthtemp,published_data.interactor1growthtempunit,published_data.interactor1growthdur,published_data.interactor1growthdurunit,published_data.interactor1growthtype,published_data.interactor1acc,published_data.interactor1acctemp,published_data.interactor1acctempnotes,published_data.interactor1acctime,published_data.interactor1acctimenotes,published_data.interactor1acctimeunit,published_data.interactor1origtemp,published_data.interactor1origtempnotes,published_data.interactor1origtime,published_data.interactor1origtimenotes,published_data.interactor1origtimeunit,published_data.interactor1equilibtimevalue,published_data.interactor1equilibtimeunit,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1denvalue,published_data.interactor1denunit,published_data.interactor1dentypesi,published_data.interactor1denvaluesi,published_data.interactor1denunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2common,published_data.interactor2kingdom,published_data.interactor2phylum,published_data.interactor2class,published_data.interactor2order,published_data.interactor2family,published_data.interactor2genus,published_data.interactor2species,published_data.interactor2stage,published_data.interactor2temp,published_data.interactor2tempunit,published_data.interactor2tempmethod,published_data.interactor2growthtemp,published_data.interactor2growthtempunit,published_data.interactor2growthdur,published_data.interactor2growthdurunit,published_data.interactor2growthtype,published_data.interactor2acc,published_data.interactor2acctemp,published_data.interactor2acctempnotes,published_data.interactor2acctime,published_data.interactor2acctimenotes,published_data.interactor2acctimeunit,published_data.interactor2origtemp,published_data.interactor2origtempnotes,published_data.interactor2origtime,published_data.interactor2origtimenotes,published_data.interactor2origtimeunit,published_data.interactor2equilibtimevalue,published_data.interactor2equilibtimeunit,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2denvalue,published_data.interactor2denunit,published_data.interactor2dentypesi,published_data.interactor2denvaluesi,published_data.interactor2denunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,published_data.physicalprocess,published_data.physicalprocess_1,published_data.physicalprocess_2,published_data.figuretable,published_data.citation,published_data.doi,published_data.submittedby,published_data.contributoremail,published_data.notes
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,1.8,centimeter / (1 individual * 1 second),,,,0.018,meter / (individual * second),,,,,terrestrial,field,,,,,28.4,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),28.4,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,5E-7,kilogram,wet body mass (point),5E-7,kilogram,,not stated,,,,5E-7,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,1.733333,centimeter / (1 individual * 1 second),,,,0.01733333,meter / (individual * second),,,,,terrestrial,field,,,,,29.2,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),29.2,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,5E-7,kilogram,wet body mass (point),5E-7,kilogram,,not stated,,,,5E-7,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,1.466667,centimeter / (1 individual * 1 second),,,,0.01466667,meter / (individual * second),,,,,terrestrial,field,,,,,29.6,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),29.6,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,3E-7,kilogram,wet body mass (point),3E-7,kilogram,,not stated,,,,3E-7,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,1.933333,centimeter / (1 individual * 1 second),,,,0.01933333,meter / (individual * second),,,,,terrestrial,field,,,,,29.6,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),29.6,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.000001,kilogram,wet body mass (point),0.000001,kilogram,,not stated,,,,0.000001,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,3.333333,centimeter / (1 individual * 1 second),,,,0.03333333,meter / (individual * second),,,,,terrestrial,field,,,,,30,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),30,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000031,kilogram,wet body mass (point),0.0000031,kilogram,,not stated,,,,0.0000031,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,3.466667,centimeter / (1 individual * 1 second),,,,0.03466667,meter / (individual * second),,,,,terrestrial,field,,,,,30.2,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),30.2,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000016,kilogram,wet body mass (point),0.0000016,kilogram,,not stated,,,,0.0000016,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,2.2,centimeter / (1 individual * 1 second),,,,0.022,meter / (individual * second),,,,,terrestrial,field,,,,,30.5,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),30.5,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.000002,kilogram,wet body mass (point),0.000002,kilogram,,not stated,,,,0.000002,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,3.933333,centimeter / (1 individual * 1 second),,,,0.03933333,meter / (individual * second),,,,,terrestrial,field,,,,,30.5,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),30.5,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000036,kilogram,wet body mass (point),0.0000036,kilogram,,not stated,,,,0.0000036,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,1.866667,centimeter / (1 individual * 1 second),,,,0.01866667,meter / (individual * second),,,,,terrestrial,field,,,,,30.6,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),30.6,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000021,kilogram,wet body mass (point),0.0000021,kilogram,,not stated,,,,0.0000021,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,3.033333,centimeter / (1 individual * 1 second),,,,0.03033333,meter / (individual * second),,,,,terrestrial,field,,,,,31.6,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),31.6,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000024,kilogram,wet body mass (point),0.0000024,kilogram,,not stated,,,,0.0000024,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,1.666667,centimeter / (1 individual * 1 second),,,,0.01666667,meter / (individual * second),,,,,terrestrial,field,,,,,32.2,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),32.2,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000025,kilogram,wet body mass (point),0.0000025,kilogram,,not stated,,,,0.0000025,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2053,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,1.7,centimeter / (1 individual * 1 second),,,,0.017,meter / (individual * second),,,,,terrestrial,field,,,,,32.5,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Bah�a Kino, Sonora, Mexico",,,,0,,28.828,-111.936,Acromyrmex versicolor,desert leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,versicolor,adult (worker),32.5,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,7E-7,kilogram,wet body mass (point),7E-7,kilogram,,not stated,,,,7E-7,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2054,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,1.650165,centimeter / (1 individual * 1 second),,,,0.01650165,meter / (individual * second),,,,,terrestrial,field,,,,,25.6,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Barro Colorado Island, Panam�",,,,0,,9.152,-79.846,Atta colombica,leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,colombica,adult (worker),25.6,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,9E-7,kilogram,wet body mass (point),9E-7,kilogram,,not stated,,,,9E-7,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2054,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,2.409639,centimeter / (1 individual * 1 second),,,,0.02409639,meter / (individual * second),,,,,terrestrial,field,,,,,25.6,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Barro Colorado Island, Panam�",,,,0,,9.152,-79.846,Atta colombica,leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,colombica,adult (worker),25.6,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000012,kilogram,wet body mass (point),0.0000012,kilogram,,not stated,,,,0.0000012,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2054,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,4.784689,centimeter / (1 individual * 1 second),,,,0.04784689,meter / (individual * second),,,,,terrestrial,field,,,,,25.6,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Barro Colorado Island, Panam�",,,,0,,9.152,-79.846,Atta colombica,leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,colombica,adult (worker),25.6,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000031,kilogram,wet body mass (point),0.0000031,kilogram,,not stated,,,,0.0000031,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2054,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,5.714286,centimeter / (1 individual * 1 second),,,,0.05714286,meter / (individual * second),,,,,terrestrial,field,,,,,25.6,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Barro Colorado Island, Panam�",,,,0,,9.152,-79.846,Atta colombica,leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,colombica,adult (worker),25.6,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000138,kilogram,wet body mass (point),0.0000138,kilogram,,not stated,,,,0.0000138,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2054,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,5.91716,centimeter / (1 individual * 1 second),,,,0.0591716,meter / (individual * second),,,,,terrestrial,field,,,,,25.6,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Barro Colorado Island, Panam�",,,,0,,9.152,-79.846,Atta colombica,leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,colombica,adult (worker),25.6,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000119,kilogram,wet body mass (point),0.0000119,kilogram,,not stated,,,,0.0000119,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2054,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,3.344482,centimeter / (1 individual * 1 second),,,,0.03344482,meter / (individual * second),,,,,terrestrial,field,,,,,25.8,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Barro Colorado Island, Panam�",,,,0,,9.152,-79.846,Atta colombica,leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,colombica,adult (worker),25.8,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,0.0000017,kilogram,wet body mass (point),0.0000017,kilogram,,not stated,,,,0.0000017,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2054,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,1.069519,centimeter / (1 individual * 1 second),,,,0.01069519,meter / (individual * second),,,,,terrestrial,field,,,,,25.9,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Barro Colorado Island, Panam�",,,,0,,9.152,-79.846,Atta colombica,leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,colombica,adult (worker),25.9,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,5E-7,kilogram,wet body mass (point),5E-7,kilogram,,not stated,,,,5E-7,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2054,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,1.798561,centimeter / (1 individual * 1 second),,,,0.01798561,meter / (individual * second),,,,,terrestrial,field,,,,,25.9,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Barro Colorado Island, Panam�",,,,0,,9.152,-79.846,Atta colombica,leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,colombica,adult (worker),25.9,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,8E-7,kilogram,wet body mass (point),8E-7,kilogram,,not stated,,,,8E-7,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
MTD2054,Foraging Velocity,Velocity of the whole animal when foraging for food,Foraging Velocity,Velocity of the whole animal when foraging for food,2.132196,centimeter / (1 individual * 1 second),,,,0.02132196,meter / (individual * second),,,,,terrestrial,field,,,,,25.9,direct,celsius,,,,,,,,,,not stated,,,,,,,,"Barro Colorado Island, Panam�",,,,0,,9.152,-79.846,Atta colombica,leaf-cutter ant,,,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,colombica,adult (worker),25.9,celsius,inferred (ambient),,,,,,field collected (at test temperature),,,,,,,,,,,,,9E-7,kilogram,wet body mass (point),9E-7,kilogram,,not stated,,,,9E-7,kilogram (wet body mass),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,,,,,body velocity,body movement,body movement,Fig 1,"Hurlbert A., F. Ballantyne & S. Powell 2008. Shaking a leg and hot to trot: the effects of body size and temperature on running speed in ants. Ecological Entomology 33, 144-154.",http://dx.doi.org/10.1111/j.1365-2311.2007.00962.x,Biotraits,null@null.invalid,
